"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gbp5",7.71769896098938e-27,-1.25821562759345,0.099,0.167,1.7340897795447e-22
"Ostc",7.80535319676415e-27,-0.740535101511666,0.152,0.231,1.75378480978094e-22
"Arhgap28",8.244823835004e-27,0.340249098314508,0.615,0.528,1.85252946748705e-22
"Rabgap1",8.26682785962136e-27,0.274283134341357,0.641,0.533,1.85747355177832e-22
"Myo5b",8.3453301344869e-27,0.529083666158339,0.41,0.326,1.87511222791786e-22
"Cyp2d22",8.50862660844734e-27,-0.592157123121401,0.28,0.363,1.91180331265203e-22
"Tceal3",9.09615340209299e-27,-1.02685723052489,0.068,0.129,2.04381470791627e-22
"Macrod2",9.23477664391989e-27,0.416846045052219,0.375,0.274,2.07496196412236e-22
"Nck2",9.4876248881623e-27,0.396868081667077,0.497,0.404,2.13177443612119e-22
"Sod1",9.94973521790016e-27,-0.682240467715344,0.16,0.239,2.23560600610999e-22
"Tm2d2",1.04387533168368e-26,-0.990977482020114,0.073,0.136,2.34548348276006e-22
"Atp6v1f",1.04789634690597e-26,-0.871835041647376,0.105,0.175,2.35451830186302e-22
"Rnf7",1.10828418757876e-26,-0.809294436017652,0.117,0.19,2.49020374107073e-22
"B930095G15Rik",1.14931447868242e-26,0.738174712731058,0.19,0.12,2.58239470215152e-22
"Evl",1.19336506866587e-26,0.616033968861387,0.289,0.208,2.68137197278534e-22
"Fam173a",1.25232088270563e-26,-0.879021559506632,0.093,0.16,2.81383979135129e-22
"Uqcrh",1.2877466166273e-26,-0.645304545110392,0.193,0.276,2.89343787289989e-22
"Nbeal1",1.37160472025415e-26,0.308003087454281,0.672,0.59,3.08185864593904e-22
"Jtb",1.41013614186847e-26,-0.754396869154564,0.127,0.201,3.16843489716428e-22
"Tlr3",1.89812143400395e-26,-0.681797111186643,0.216,0.298,4.26488905006348e-22
"Rnf130",2.28224383669161e-26,0.395051836688413,0.478,0.382,5.12797367666239e-22
"Abcc1",2.36967419397906e-26,0.727610550147762,0.191,0.121,5.32442094645155e-22
"Hps3",2.79086857174264e-26,-0.656789340311369,0.224,0.305,6.27080259384853e-22
"Sdk2",2.84243926533583e-26,0.362365820869273,0.594,0.511,6.38667678528309e-22
"Gm48678",2.8430900512599e-26,-0.943089334631903,0.108,0.177,6.38813903617587e-22
"Myo5a",3.00031543594828e-26,0.470514534974367,0.356,0.266,6.74140875303219e-22
"Tob1",3.00045053801197e-26,-0.533945286699324,0.273,0.36,6.7417123138591e-22
"Tril",3.04590455902879e-26,-0.584714376450201,0.261,0.346,6.8438429536818e-22
"Ednrb",3.1368476335929e-26,-1.05072262302342,0.055,0.112,7.04818294791988e-22
"Smg6",3.18746894444482e-26,0.328249098688145,0.581,0.48,7.16192397127307e-22
"Uqcr10",3.39958393596777e-26,-0.901771037180992,0.093,0.16,7.63852514572597e-22
"Tvp23b",3.61238712696986e-26,-0.712393056909154,0.149,0.226,8.11667263558859e-22
"Satb1",3.64022777337584e-26,0.972235488042485,0.129,0.072,8.17922778399818e-22
"Pnrc1",3.79792573974409e-26,-0.690265590894127,0.164,0.243,8.53355934463099e-22
"Saraf",3.91620458511237e-26,-0.732061665914907,0.139,0.215,8.79932008228898e-22
"Rhoq",4.00217109940758e-26,0.456275408713181,0.37,0.279,8.99247824325888e-22
"Tacc2",4.73361196622606e-26,0.627359290761359,0.236,0.16,1.06359527269133e-21
"Tpp1",4.9554611613855e-26,-0.65451664032428,0.196,0.277,1.11344256835171e-21
"Adamts10",5.42749503558939e-26,1.05392240726827,0.103,0.052,1.21950385954658e-21
"Znrf2",6.20692428793479e-26,0.677826603496931,0.195,0.124,1.39463381825607e-21
"Psmb6",6.33492596067611e-26,-0.932402655834655,0.079,0.143,1.42339451410431e-21
"Gbp3",7.15899146060883e-26,-0.830892040098683,0.23,0.306,1.6085537912842e-21
"Txn1",7.23882750664367e-26,-0.842204846863077,0.099,0.167,1.62649215246777e-21
"Srpk2",8.53090514477422e-26,0.293667212330008,0.609,0.503,1.91680907697932e-21
"Scand1",9.94710707178318e-26,-0.918809711210676,0.078,0.14,2.23501548795896e-21
"Rpl21",1.00384875320252e-25,-0.566718284812355,0.226,0.31,2.25554776357075e-21
"Pde3b",1.01050070991096e-25,0.414949162739247,0.488,0.399,2.27049404509894e-21
"Ssr4",1.04061246443233e-25,-0.924046103479028,0.08,0.143,2.338152146333e-21
"Tnk2",1.04316275553429e-25,0.775606533432086,0.158,0.094,2.34388239541001e-21
"Cox7c",1.06213028941843e-25,-0.522165238649045,0.292,0.376,2.38650054729426e-21
"Irak1bp1",1.16733196436672e-25,-0.739757577892259,0.126,0.199,2.62287819073557e-21
"Memo1",1.17211741471349e-25,0.309950666229845,0.584,0.488,2.63363061911975e-21
"Grina",1.24714310982957e-25,-0.649442093958064,0.17,0.248,2.80220585347606e-21
"Agap1",1.39718949615724e-25,0.278075160641564,0.654,0.546,3.1393450789157e-21
"Ctsf",1.39874850751847e-25,-0.752941628795788,0.137,0.211,3.14284802154326e-21
"Gbp10",1.54811781650255e-25,-0.816687820850007,0.17,0.246,3.47846592189959e-21
"Rps2",1.55794290255462e-25,-0.649535236002706,0.192,0.272,3.50054190774998e-21
"Ddost",1.56263651072289e-25,-0.832658364679316,0.098,0.166,3.51108797594325e-21
"Rsf1",1.90690608929915e-25,0.250869207936735,0.717,0.615,4.28462729204626e-21
"Rpl5",2.20469919851352e-25,-0.506403583632375,0.307,0.391,4.95373862914002e-21
"H2afj",2.30946036665561e-25,-0.944286537205744,0.081,0.144,5.18912649783849e-21
"Rpl27",2.33567470952319e-25,-0.569832576449947,0.253,0.337,5.24802750482766e-21
"Mrps14",2.37334441258622e-25,-0.885472300767246,0.086,0.15,5.33266756063997e-21
"E130308A19Rik",2.46878368824683e-25,0.515834005957568,0.325,0.24,5.54711006912181e-21
"Dennd1b",2.59256520659678e-25,0.250221707347116,0.761,0.671,5.8252347627023e-21
"Cacna1d",2.76527748503098e-25,0.281941623790405,0.762,0.679,6.21330198111611e-21
"Cox14",2.77325870506337e-25,-0.84505884391823,0.099,0.166,6.23123498440689e-21
"Hist1h4c",2.93022599156009e-25,-1.04903141917782,0.057,0.113,6.58392478043637e-21
"Ormdl2",2.93337367592735e-25,-1.05496197138722,0.06,0.117,6.59099731244117e-21
"Pdia4",3.03108577087954e-25,-0.674383832547532,0.151,0.228,6.81054661858924e-21
"Rdh10",3.06203271506721e-25,-0.422695049555606,0.499,0.565,6.88008130748452e-21
"Kirrel",3.16738769666564e-25,0.382720261147593,0.451,0.357,7.11680341563803e-21
"Metrn",3.22794035210682e-25,-0.681561432689286,0.175,0.253,7.25285917714881e-21
"Herc4",3.34493277077876e-25,0.401181441930761,0.424,0.333,7.51572944266279e-21
"Cox6b1",4.07573575951829e-25,-0.681237208815127,0.169,0.247,9.15777067806165e-21
"Fam135a",4.42752190937001e-25,0.317961292949519,0.595,0.505,9.94819897816346e-21
"Dtx3l",4.64609308020604e-25,-0.764975210422609,0.185,0.26,1.0439306541915e-20
"Zfp976",4.72375473044233e-25,0.636086204734077,0.205,0.133,1.06138045038309e-20
"Cd302",4.75242406953138e-25,-1.17751515367119,0.048,0.101,1.06782216418301e-20
"Sfr1",4.77960981600371e-25,-0.706547626233624,0.173,0.249,1.07393052955787e-20
"A330023F24Rik",5.49172216786991e-25,0.393549695611502,0.484,0.395,1.23393505389869e-20
"Ergic3",5.58447288274521e-25,-0.778809596623619,0.102,0.17,1.25477521202402e-20
"Rngtt",5.5859208211317e-25,0.379657589052511,0.468,0.38,1.25510054930008e-20
"Atp9b",5.61644838191553e-25,0.315599517739922,0.599,0.508,1.2619597869326e-20
"Metap1d",5.72444870438323e-25,0.459826800416174,0.332,0.245,1.28622637938787e-20
"Cspp1",6.02254534684615e-25,0.361024699936416,0.52,0.431,1.35320571398286e-20
"Agps",6.57271879213112e-25,0.412837760955208,0.412,0.322,1.47682418540394e-20
"Btbd8",7.96001355785131e-25,0.533593641386685,0.274,0.194,1.78853544631361e-20
"Ndufb7",9.81792777517451e-25,-0.841031887323086,0.099,0.165,2.20599019180396e-20
"Samd5",1.05282568883609e-24,0.62565566118484,0.242,0.167,2.36559404024581e-20
"Pdgfrb",1.07252088518822e-24,0.408068343881953,0.418,0.329,2.4098471769294e-20
"Gm29530",1.15993090261318e-24,-0.891513824721789,0.101,0.167,2.60624874508156e-20
"Gde1",1.23453544494927e-24,-0.78227319257618,0.113,0.182,2.77387769125651e-20
"Tmem51",1.43495002131079e-24,0.723898626606763,0.163,0.1,3.22418920288322e-20
"Zfp950",1.54245290386063e-24,0.305147989577479,0.585,0.493,3.46573742968445e-20
"Pld1",1.70303452050688e-24,0.606828756488241,0.212,0.14,3.82654826412692e-20
"Kdm6a",1.75357593770428e-24,0.251384267130745,0.776,0.69,3.94010977442774e-20
"Mydgf",1.80982141831826e-24,-0.822728535494157,0.101,0.167,4.0664877448193e-20
"Smoc1",1.84990443903299e-24,-0.737235287261535,0.107,0.175,4.15655028406323e-20
"Fbxo32",2.14283096648816e-24,0.813730213280969,0.147,0.087,4.81472689860226e-20
"Cbr3",2.33158554832938e-24,-1.07387508178754,0.055,0.11,5.23883956854128e-20
"Tspan13",2.41014773835154e-24,-0.505663158019789,0.286,0.369,5.41536095330207e-20
"Slc4a7",2.60050290718886e-24,0.361379133489032,0.463,0.374,5.84306998216264e-20
"Efna5",2.62555249949206e-24,0.265017728938868,0.836,0.782,5.89935391110872e-20
"BC055402",2.8583584531984e-24,-0.489195898567796,0.397,0.479,6.42244560849148e-20
"Zfc3h1",3.12297213797096e-24,0.314418269643412,0.534,0.443,7.01700609680695e-20
"Ubxn1",3.23199811803523e-24,-0.834947292724788,0.098,0.162,7.26197657141335e-20
"Gclm",3.327508020683e-24,-0.61563084010269,0.216,0.294,7.47657777167263e-20
"Ube4b",3.65805439701016e-24,0.302355716539111,0.638,0.561,8.21928242464213e-20
"Hsbp1",3.71923155264949e-24,-0.747942308450412,0.115,0.184,8.35674137564815e-20
"Ndufa8",3.7509438659269e-24,-1.0210106679912,0.065,0.122,8.42799577235114e-20
"St7",3.80104139927548e-24,0.430746877334683,0.393,0.306,8.54055992003207e-20
"Mab21l2",4.12858136670895e-24,-0.727236648608804,0.143,0.216,9.27650947285833e-20
"Tmem241",4.54745708118716e-24,0.661092920279204,0.2,0.132,1.02176813157194e-19
"Psph",4.64510337216839e-24,-0.796198272236344,0.108,0.175,1.04370827669251e-19
"Gna14",4.6891045159327e-24,-0.337654854222119,0.236,0.327,1.05359489368492e-19
"P2ry14",6.78502803373665e-24,-0.974222831529282,0.101,0.164,1.52452794890029e-19
"Zhx3",6.90651911082306e-24,0.532377020492825,0.321,0.241,1.55182577901083e-19
"Usp47",7.09624784422699e-24,0.267844197337413,0.68,0.586,1.59445592811936e-19
"Rgcc",7.42553301120823e-24,-0.98307679390574,0.065,0.121,1.66844301228838e-19
"Glmp",7.43028898137432e-24,-0.971166273095944,0.062,0.118,1.669511631225e-19
"Pcca",7.8636763564279e-24,0.364881311952049,0.518,0.433,1.76688944052578e-19
"Smarcad1",8.21337149134323e-24,0.424535142572336,0.39,0.303,1.84546244038991e-19
"Nbas",8.23655616720686e-24,0.414061255256562,0.334,0.247,1.85067180520971e-19
"Rab11fip3",8.57712325073259e-24,0.440844216337687,0.347,0.261,1.92719382320711e-19
"Tpcn1",8.66546926976938e-24,0.523141433540338,0.339,0.259,1.94704429022448e-19
"Ndufb8",9.1903622855562e-24,-0.83563791251896,0.096,0.159,2.06498250194162e-19
"Gpld1",1.10140267266971e-23,-0.462917372533435,0.395,0.469,2.47474166522158e-19
"Txndc16",1.14738980194586e-23,0.434128153672298,0.409,0.325,2.57807014599216e-19
"Idh3b",1.17869370915117e-23,-0.784730461239471,0.115,0.182,2.64840689509177e-19
"Marc2",1.18415851741541e-23,-0.631842238725372,0.169,0.245,2.66068577278069e-19
"Cnksr3",1.20348572271392e-23,0.53914052881084,0.263,0.186,2.7041120703659e-19
"Arhgap6",1.20577419120893e-23,0.32675802555804,0.779,0.778,2.70925403022735e-19
"Dgkd",1.25129983350661e-23,0.399010412393266,0.409,0.322,2.811545595906e-19
"Daam1",1.30790569693712e-23,0.276613689171124,0.66,0.579,2.93873331044801e-19
"Kdm1a",1.31240298124157e-23,0.510613675810675,0.37,0.292,2.94883825855169e-19
"Gucy1a1",1.3644792623491e-23,-0.486919877066124,0.3,0.381,3.06584845457219e-19
"Rps20",1.37563781499615e-23,-0.356900484362565,0.438,0.525,3.09092060651485e-19
"Kif13a",1.44122750907672e-23,0.398310711979936,0.45,0.366,3.23829409014449e-19
"Asxl2",1.56488551635719e-23,0.355681576363091,0.487,0.397,3.51614126670297e-19
"Emc3",1.64879245934402e-23,-0.639179647988631,0.143,0.216,3.70467177690008e-19
"Fzd5",1.68734567045319e-23,-0.355592466186481,0.556,0.613,3.79129698694128e-19
"Scara3",1.7185023610368e-23,-0.528898128617226,0.309,0.387,3.86130295501358e-19
"Mr1",1.74222399446079e-23,-1.03360137860821,0.058,0.112,3.91460309315394e-19
"Scn8a",1.7595958949125e-23,0.678536330615221,0.225,0.155,3.95363601627889e-19
"Map2k5",1.79688518770141e-23,0.315787380590437,0.554,0.467,4.03742132824631e-19
"Gucy1a2",1.92318781047152e-23,0.533116292681557,0.313,0.233,4.32121069134846e-19
"Cnot6",2.31006170381704e-23,0.416336948402501,0.408,0.322,5.19047764230651e-19
"Brwd1",2.35151202859502e-23,0.359298046426595,0.509,0.422,5.28361237705015e-19
"Cd59a",2.75204139358174e-23,-0.790414530895466,0.108,0.173,6.18356180723881e-19
"Ctdspl",3.02372865494499e-23,0.39293405266643,0.412,0.326,6.79401591479591e-19
"Selenot",3.23571907661995e-23,-0.486207599451234,0.319,0.397,7.27033719325737e-19
"Arl15",3.30836001206337e-23,0.376951863545628,0.513,0.433,7.43355411110519e-19
"Tpi1",3.36912662664799e-23,-0.629736463107926,0.168,0.242,7.57009061741538e-19
"Por",3.38240517207593e-23,-0.515123345120336,0.303,0.381,7.5999261811374e-19
"Babam2",3.42560008331568e-23,0.281966318570768,0.599,0.508,7.696980827202e-19
"Gbp8",3.91281099005771e-23,-0.80702269116721,0.135,0.204,8.79169501356066e-19
"Npsr1",4.19607929868754e-23,-0.511840606431734,0.152,0.229,9.42817057622104e-19
"Arhgap18",4.1980406769484e-23,0.42303594565307,0.408,0.323,9.43257759703535e-19
"Fam126a",4.95667432371976e-23,0.509640722752714,0.238,0.163,1.11371515379659e-18
"Trim33",5.06293121405597e-23,0.359267617960026,0.462,0.376,1.13759001448624e-18
"Arid2",5.68850214560437e-23,0.275918808620836,0.637,0.546,1.27814954709584e-18
"Btg1",6.10725880591051e-23,-0.386265883163673,0.484,0.559,1.37223998110003e-18
"Rhoc",6.25824414441015e-23,-0.826296199318595,0.101,0.164,1.40616487680752e-18
"Mphosph9",6.74544609110771e-23,0.49920147182944,0.264,0.187,1.51563428221099e-18
"Mdh1",7.18791653596921e-23,-0.676516838307235,0.146,0.216,1.61505296646692e-18
"Bri3",8.04455491144855e-23,-0.679787652279351,0.139,0.209,1.80753104305338e-18
"Vegfa",8.94724563533614e-23,-0.583214896878724,0.224,0.302,2.01035662180368e-18
"Tbc1d9",9.18558347888761e-23,0.502919612354805,0.277,0.199,2.06390875187126e-18
"Tmem208",9.36395544969027e-23,-0.804141980995224,0.105,0.169,2.10398714999091e-18
"Cox5b",9.4509771860398e-23,-0.822349110369741,0.092,0.153,2.12354006393128e-18
"Plekhh2",9.48452774133189e-23,0.304447437241193,0.617,0.54,2.13107853819986e-18
"Hist1h4h",1.04967295050183e-22,-1.03606135744101,0.052,0.103,2.35851015248257e-18
"Ubp1",1.05256657961324e-22,0.386988121994529,0.352,0.265,2.36501184773299e-18
"Armh3",1.13655624479576e-22,0.398048770775241,0.365,0.28,2.5537282264316e-18
"Chadl",1.17698073059809e-22,-0.602181354147807,0.213,0.288,2.64455800358084e-18
"Emid1",1.24365496192467e-22,0.561103688656003,0.21,0.141,2.79436833394853e-18
"Pcmtd1",1.31516180853665e-22,0.30180309693992,0.593,0.51,2.955037067601e-18
"Mien1",1.35851675371076e-22,-1.04266216398357,0.058,0.11,3.0524512939127e-18
"Fndc3b",1.36953436999694e-22,0.26340177782974,0.657,0.575,3.07720677594613e-18
"Castor2",1.45459633801835e-22,0.892386859558969,0.122,0.07,3.26833251189343e-18
"Ddhd1",1.87065072245361e-22,0.523563960003561,0.314,0.236,4.20316510828102e-18
"Ptpn12",1.96483365509936e-22,0.299636212927069,0.639,0.564,4.41478473964275e-18
"Rpl14",2.06562812078366e-22,-0.493306315947594,0.291,0.369,4.64125982458881e-18
"Ttc23",2.09553565513427e-22,0.423283895100678,0.342,0.259,4.70845906352119e-18
"Micos13",2.17316103186526e-22,-0.807776001320911,0.085,0.144,4.88287552249806e-18
"Pacs2",2.36589232932854e-22,0.579803502451187,0.23,0.159,5.31592347476831e-18
"Slco3a1",2.48922207370891e-22,0.384528110600226,0.415,0.331,5.59303307741656e-18
"Pik3ca",2.53146869149975e-22,0.409049451646471,0.404,0.32,5.68795700293078e-18
"Gm13483",2.56341340702543e-22,0.389183932354252,0.447,0.363,5.75973358424544e-18
"Cox7a2",2.57513478033738e-22,-0.695155402524664,0.14,0.209,5.78607033794006e-18
"Clip2",2.61843372741843e-22,0.721386969007616,0.168,0.107,5.88335874213646e-18
"Gdpd5",2.84240966508323e-22,0.985816416217567,0.135,0.082,6.38661027647551e-18
"Rps25",2.9470884725201e-22,-0.437686452657472,0.336,0.419,6.62181308890541e-18
"Chst11",3.37281850160539e-22,0.897072095141713,0.115,0.065,7.57838589125716e-18
"Nkd1",3.48113961113832e-22,0.377810153422555,0.47,0.387,7.8217725922667e-18
"Zmym2",3.63974299026693e-22,0.278962295968416,0.579,0.484,8.17813852483077e-18
"Anapc13",3.72380685379319e-22,-0.832639982827543,0.088,0.148,8.36702161978792e-18
"Gpx4",3.86462700828309e-22,-0.401853275631768,0.442,0.513,8.68343042491127e-18
"Cuta",3.87049685890388e-22,-0.844718253493365,0.081,0.139,8.69661939227113e-18
"Mitd1",3.95823068920388e-22,-0.689173898376433,0.17,0.24,8.8937485355722e-18
"Wnk2",4.19518280737335e-22,0.399321218194431,0.453,0.373,9.42615624988717e-18
"Bckdhb",4.2142528919786e-22,0.579180618498251,0.284,0.211,9.46900482298671e-18
"Gabarapl2",4.5202886799391e-22,-0.68323650250488,0.136,0.204,1.01566366349552e-17
"Ube3c",4.6692885064078e-22,0.309113279790858,0.539,0.456,1.04914243450477e-17
"Fgd6",5.28653156281349e-22,0.827926931397061,0.121,0.069,1.18783077684856e-17
"Msantd2",5.71046062517015e-22,0.401259231528113,0.355,0.271,1.28308339786948e-17
"Lcor",5.72989406143801e-22,0.278942272987638,0.604,0.514,1.28744989666451e-17
"Pacs1",6.19199072761109e-22,0.437701096235461,0.333,0.253,1.39127839658694e-17
"Rufy3",6.40443821015738e-22,0.266966869096118,0.626,0.53,1.43901322144026e-17
"Hdac4",6.91969616525295e-22,0.406260961953658,0.407,0.323,1.55478653137069e-17
"Sar1b",7.18151759390112e-22,-0.638788842541707,0.176,0.248,1.61361518817364e-17
"Cnrip1",7.41113922548346e-22,0.572569746712827,0.217,0.148,1.66520887257388e-17
"Ttyh3",7.85744115745051e-22,-0.511480940742917,0.233,0.309,1.76548845366756e-17
"Apex2",9.36024282435526e-22,0.478750519101794,0.309,0.232,2.10315296020438e-17
"Cpeb3",9.538685986805e-22,0.349322275511059,0.537,0.455,2.14324735437522e-17
"Lamtor2",1.00082095723396e-21,-0.957726812194522,0.065,0.118,2.248744608809e-17
"Atp13a4",1.02379530346991e-21,-0.824366041025388,0.085,0.143,2.30036566736654e-17
"Gm20275",1.06546083753098e-21,-0.99207386850763,0.073,0.127,2.39398395584836e-17
"Rmnd5a",1.11064514463314e-21,0.303574284249285,0.514,0.426,2.4955085754762e-17
"A830019P07Rik",1.12445719139353e-21,0.430775738550217,0.511,0.437,2.52654286334212e-17
"Rpl26",1.13617996678324e-21,-0.449168374741263,0.284,0.364,2.55288276736526e-17
"Rnf38",1.15339457441925e-21,0.332258962529656,0.477,0.391,2.59156226926261e-17
"Ccnjl",1.18628937675826e-21,0.36684363489391,0.36,0.276,2.66547360063814e-17
"Tnks",1.21327932218097e-21,0.341462057857317,0.464,0.38,2.72611730900842e-17
"Ephx1",1.24059633043882e-21,-0.783671876661467,0.084,0.142,2.78749589486298e-17
"Fnbp1",1.25540139162331e-21,0.347481366244677,0.574,0.501,2.82076138683842e-17
"Rictor",1.29045071541388e-21,0.319136111161309,0.559,0.477,2.89951371246345e-17
"Ubtd2",1.37346367890596e-21,0.51523574966001,0.241,0.17,3.08603554013379e-17
"Sec11c",1.42375565812213e-21,-0.780307907420489,0.115,0.178,3.1990365882346e-17
"Pde10a",1.42512940015279e-21,0.614415812425878,0.521,0.45,3.2021232492033e-17
"Clec2d",1.43597291511738e-21,-0.870804224188391,0.202,0.268,3.22648754297724e-17
"Ndufc1",1.43791707327533e-21,-0.62074289640112,0.192,0.264,3.23085587194233e-17
"Rbm41",1.57798911089078e-21,0.540796130265629,0.208,0.141,3.5455837332605e-17
"Rnf217",1.58636033942974e-21,0.487740567851569,0.306,0.23,3.56439304666469e-17
"Ppm1l",1.59900097995764e-21,0.54092175259674,0.278,0.205,3.59279530186681e-17
"Rpl38",1.68537120217058e-21,-0.371262788060741,0.399,0.476,3.78686055415707e-17
"Ifngr1",1.70694641966912e-21,-0.720319437447617,0.118,0.183,3.83533791035456e-17
"Degs1",1.77331674136233e-21,-0.662642386812548,0.149,0.218,3.98446538616702e-17
"Eif5a",1.79127162585951e-21,-0.805238225690755,0.096,0.156,4.02480821614374e-17
"Timm8b",1.86919413751748e-21,-0.814566165540797,0.082,0.139,4.19989230758802e-17
"Srsf5",2.17973964902331e-21,-0.26389509651652,0.681,0.736,4.89765701739048e-17
"Ralgps1",2.39389261128965e-21,0.301871289746617,0.607,0.528,5.37883730830671e-17
"9630028B13Rik",2.51953183259059e-21,0.852657226532596,0.112,0.063,5.66113607464779e-17
"Cyp20a1",2.56372835632613e-21,0.480614213030764,0.34,0.263,5.76044124382918e-17
"Sri",2.57614256778426e-21,-0.790711335121287,0.101,0.161,5.78833473555445e-17
"Magoh",2.83144183477632e-21,-0.800858746120199,0.09,0.148,6.36196665855892e-17
"Rps3",3.4748370475131e-21,-0.468204140040227,0.282,0.359,7.80761136205717e-17
"Pja1",3.48692239981077e-21,-0.707539741253349,0.105,0.167,7.83476594013482e-17
"Naca",3.71100091936109e-21,-0.500147032542982,0.294,0.367,8.33824796571243e-17
"Tcf20",3.9605814488922e-21,0.406195959613285,0.419,0.338,8.89903045751587e-17
"Met",4.01473844458064e-21,-0.372964861282836,0.322,0.404,9.02071581112824e-17
"Rab14",4.16343014894704e-21,-0.400052157064231,0.451,0.516,9.3548112016691e-17
"Anxa5",4.42099090861996e-21,-0.57455498669235,0.17,0.241,9.93352447257818e-17
